TAID,Pubchem CID,IUPAC Name,SMILES,Canonical SMILES,InChIKey,mouse_intravenous_LD50
TOX-2349,3696,"3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine",CN(C)CCCN1c2ccccc2CCc2ccccc21,CN(C)CCCN1c2ccccc2CCc2ccccc21,BCGWQEUPMDMJNV-UHFFFAOYSA-N,4.071009712
TOX-2350,4178,"1-(2,6-dimethylphenoxy)propan-2-amine",Cc1cccc(C)c1OCC(C)N,Cc1cccc(C)c1OCC(C)N,VLPIATFUUWWMKC-UHFFFAOYSA-N,3.911517095
TOX-2351,4184,"5-methyl-2,5-diazatetracyclo[13.4.0.02,7.08,13]nonadeca-1(19),8,10,12,15,17-hexaene",CN1CCN2c3ccccc3Cc3ccccc3C2C1,CN1CCN2c3ccccc3Cc3ccccc3C2C1,UEQUQVLFIPOEMF-UHFFFAOYSA-N,3.930853763
TOX-2352,4543,"N-methyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine",CNCCC=C1c2ccccc2CCc2ccccc21,CNCCC=C1c2ccccc2CCc2ccccc21,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,4.169444125
TOX-2353,4927,"N,N-dimethyl-1-phenothiazin-10-ylpropan-2-amine",CC(CN1c2ccccc2Sc2ccccc21)N(C)C,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,PWWVAXIEGOYWEE-UHFFFAOYSA-N,3.80345735
TOX-2354,5566,10-[3-(4-methylpiperazin-1-yl)propyl]-2-(trifluoromethyl)phenothiazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,ZEWQUBUPAILYHI-UHFFFAOYSA-N,3.846791041
TOX-2355,5775,"3-[N-(4,5-dihydro-1H-imidazol-2-ylmethyl)-4-methylanilino]phenol",Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,MRBDMNSDAVCSSF-UHFFFAOYSA-N,3.905192767
TOX-2361,3251,"N-(7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,XCGSFFUVFURLIX-UHFFFAOYSA-N,4.048675562
TOX-2363,1065,(5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl)-(6-methoxyquinolin-4-yl)methanol,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,LOUPRKONTZGTKE-UHFFFAOYSA-N,3.615354961
TOX-2367,2786,"N-[2-chloro-1-(3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl)propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide",CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,KDLRVYVGXIQJDK-UHFFFAOYSA-N,3.356128672
TOX-2368,3368,"[5-(6-amino-2-fluoropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,GIUYCYHIANZCFB-UHFFFAOYSA-N,2.470528947
TOX-2371,2550,1-(2-methyl-3-sulfanylpropanoyl)pyrrolidine-2-carboxylic acid,CC(CS)C(=O)N1CCCC1C(=O)O,CC(CS)C(=O)N1CCCC1C(=O)O,FAKRSMQSSFJEIM-UHFFFAOYSA-N,2.515526212
TOX-2373,135402009,"2-[[4-[(2-amino-5-formyl-4-oxo-3,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid",Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,VVIAGPKUTFNRDU-UHFFFAOYSA-N,2.810759371
TOX-2380,2676,"7-[4-(4-fluorophenyl)-5-(methoxymethyl)-2,6-di(propan-2-yl)pyridin-3-yl]-3,5-dihydroxyhept-6-enoic acid",COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,SEERZIQQUAZTOL-UHFFFAOYSA-N,3.317948057
TOX-2384,2274,"2-[[1-(2-amino-1,3-thiazol-4-yl)-2-[(2-methyl-4-oxo-1-sulfoazetidin-3-yl)amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid",CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,WZPBZJONDBGPKJ-UHFFFAOYSA-N,2.233211202
TOX-2385,22338,"2-[4-(3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]ethanesulfonic acid",CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,BHTRKEVKTKCXOH-UHFFFAOYSA-N,3.154653472
TOX-2389,4761,"N,N-dimethyl-3-phenyl-3-pyridin-2-ylpropan-1-amine",CN(C)CCC(c1ccccc1)c1ccccn1,CN(C)CCC(c1ccccc1)c1ccccn1,IJHNSHDBIRRJRN-UHFFFAOYSA-N,3.667299551
TOX-2391,5976,"1,1-dimethylhydrazine",CN(C)N,CN(C)N,RHUYHJGZWVXEHW-UHFFFAOYSA-N,2.312172449
TOX-2394,379,octanoic acid,CCCCCCCC(=O)O,CCCCCCCC(=O)O,WWZKQHOCKIZLMA-UHFFFAOYSA-N,2.380856172
TOX-2404,6077,1-[10-[3-(dimethylamino)propyl]phenothiazin-2-yl]ethanone,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,NOSIYYJFMPDDSA-UHFFFAOYSA-N,3.742984616
TOX-2406,176,acetic acid,CC(=O)O,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,2.058368173
TOX-2408,6806,"3-acetamido-2,4,6-triiodobenzoic acid",CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,GNOGSFBXBWBTIG-UHFFFAOYSA-N,1.848156068
TOX-2413,224,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,UDMBCSSLTHHNCD-UHFFFAOYSA-N,2.75820544
TOX-2414,238,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate",Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,ZKHQWZAMYRWXGA-UHFFFAOYSA-N,3.280282195
TOX-2417,2081,[1-(4-chlorophenyl)-2-methylpropan-2-yl] 2-aminopropanoate,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,FZSPJBYOKQPKCD-UHFFFAOYSA-N,3.635797949
TOX-2424,5842,"5,5-bis(prop-2-enyl)-1,3-diazinane-2,4,6-trione",C=CCC1(CC=C)C(=O)NC(=O)NC1=O,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,FDQGNLOWMMVRQL-UHFFFAOYSA-N,2.980059691
TOX-2426,7858,prop-2-en-1-ol,C=CCO,C=CCO,XXROGKLTLUQVRX-UHFFFAOYSA-N,2.871932005
TOX-2429,2119,1-(propan-2-ylamino)-3-(2-prop-2-enylphenoxy)propan-2-ol,C=CCc1ccccc1OCC(O)CNC(C)C,C=CCc1ccccc1OCC(O)CNC(C)C,PAZJSJFMUHDSTF-UHFFFAOYSA-N,3.988207676
TOX-2434,2132,"4-[(2-amino-3,5-dibromophenyl)methylamino]cyclohexan-1-ol",Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,JBDGDEWWOUBZPM-UHFFFAOYSA-N,3.43773678
TOX-2435,5918,"pyridine-3,4-diamine",Nc1ccncc1N,Nc1ccncc1N,OYTKINVCDFNREN-UHFFFAOYSA-N,3.924008762
TOX-2437,6009,"4-(dimethylamino)-1,5-dimethyl-2-phenylpyrazol-3-one",Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,3.472079152
TOX-2441,2200,"N-benzyl-N-(4,5-dihydro-1H-imidazol-2-ylmethyl)aniline",c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,REYFJDPCWQRWAA-UHFFFAOYSA-N,3.638505624
TOX-2443,2206,"1,5-dimethyl-2-phenylpyrazol-3-one",Cc1cc(=O)n(-c2ccccc2)n1C,Cc1cc(=O)n(-c2ccccc2)n1C,VEQOALNAAJBPNY-UHFFFAOYSA-N,2.575718838
TOX-2448,2226,"4-amino-N-[5-amino-4-[3-amino-6-(aminomethyl)oxan-2-yl]oxy-2-[4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxycyclohexyl]-2-hydroxybutanamide",NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,MKKYBZZTJQGVCD-UHFFFAOYSA-N,3.833186403
TOX-2457,26098,"5-(dimethylamino)-9-methyl-2-propylpyrazolo[1,2-a][1,2,4]benzotriazine-1,3-dione",CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,MPHPHYZQRGLTBO-UHFFFAOYSA-N,2.597057407
TOX-2460,2284,4-amino-3-(4-chlorophenyl)butanoic acid,NCC(CC(=O)O)c1ccc(Cl)cc1,NCC(CC(=O)O)c1ccc(Cl)cc1,KPYSYYIEGFHWSV-UHFFFAOYSA-N,3.838369661
TOX-2461,2294,"5,5-diethyl-1,3-diazinane-2,4,6-trione",CCC1(CC)C(=O)NC(=O)NC1=O,CCC1(CC)C(=O)NC(=O)NC1=O,FTOAOBMCPZCFFF-UHFFFAOYSA-N,2.346199745
TOX-2462,2296,"5-O-(1-benzylpyrrolidin-3-yl) 3-O-methyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,VXMOONUMYLCFJD-UHFFFAOYSA-N,5.160083482
TOX-2465,72070,"6-chloro-1,1-dioxo-3-(1-phenylethyl)-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,PYVUMAGVCSQCBD-UHFFFAOYSA-N,3.066295669
TOX-2468,2333,"(3,5-dibromo-4-hydroxyphenyl)-(2-ethyl-1-benzofuran-3-yl)methanone",CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,WHQCHUCQKNIQEC-UHFFFAOYSA-N,3.740965259
TOX-2474,2352,"4-[2-hydroxy-1-(3-hydroxy-4-methyloct-1-en-6-ynyl)-2,3,3a,8b-tetrahydro-1H-cyclopenta[b][1]benzofuran-5-yl]butanoic acid",CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)O)cccc3C21,CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)O)cccc3C21,CTPOHARTNNSRSR-UHFFFAOYSA-N,4.28445689
TOX-2481,7741,2-(1H-pyrazol-5-yl)ethanamine,NCCc1ccn[nH]1,NCCc1ccn[nH]1,JXDFEQONERDKSS-UHFFFAOYSA-N,2.141186107
TOX-2489,44112,[1-(tert-butylamino)-3-[(2-methyl-1H-indol-4-yl)oxy]propan-2-yl] benzoate,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,UUOJIACWOAYWEZ-UHFFFAOYSA-N,4.349892043
TOX-2494,2442,"2,4-dibromo-6-[[cyclohexyl(methyl)amino]methyl]aniline",CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,OJGDCBLYJGHCIH-UHFFFAOYSA-N,3.931892225
TOX-2496,2444,"2-[(4-bromophenyl)-phenylmethoxy]-N,N-dimethylethanamine",CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,NUNIWXHYABYXKF-UHFFFAOYSA-N,3.724739962
TOX-2498,2451,"4-bromo-7-(2-chlorophenyl)-13-methyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaene",Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,UMSGKTJDUHERQW-UHFFFAOYSA-N,4.29413211
TOX-2499,2459,2-[(2-methyl-2-sulfanylpropanoyl)amino]-3-sulfanylpropanoic acid,CC(C)(S)C(=O)NC(CS)C(=O)O,CC(C)(S)C(=O)NC(CS)C(=O)O,VUAFHZCUKUDDBC-UHFFFAOYSA-N,2.332394828
TOX-2503,2475,1-(tert-butylamino)-3-(2-chloro-5-methylphenoxy)propan-2-ol,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,HQIRNZOQPUAHHV-UHFFFAOYSA-N,3.810427746
TOX-2508,21772,"N,N,2-trimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenyl)propan-1-amine",CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,ALELTFCQZDXAMQ-UHFFFAOYSA-N,3.786298796
TOX-2515,2564,"2-[(4-chlorophenyl)-pyridin-2-ylmethoxy]-N,N-dimethylethanamine",CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,OJFSXZCBGQGRNV-UHFFFAOYSA-N,4.208312936
TOX-2519,13035349,3-(acetyloxymethyl)-7-[(2-cyanoacetyl)amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,RRYMAQUWDLIUPV-UHFFFAOYSA-N,1.962419253
TOX-2521,2610,7-[[2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,BOEGTKLJZSQCCD-UHFFFAOYSA-N,2.384287688
TOX-2523,2675,"7-[[2-(2-amino-1,3-thiazol-4-yl)-2-(carboxymethoxyimino)acetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,OKBVVJOGVLARMR-UHFFFAOYSA-N,2.011114799
TOX-2531,272023,"3-nona-4,7-dienoyloxirane-2-carboxamide",CC=CCC=CCCC(=O)C1OC1C(N)=O,CC=CCC=CCCC(=O)C1OC1C(N)=O,GVEZIHKRYBHEFX-UHFFFAOYSA-N,3.161313542
TOX-2536,25295,"N'-[(4-chlorophenyl)methyl]-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine",CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,ICKFFNBDFNZJSX-UHFFFAOYSA-N,4.080096324
TOX-2537,6475,"2-[1-(4-chlorophenyl)-1-phenylethoxy]-N,N-dimethylethanamine",CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,KKHPNPMTPORSQE-UHFFFAOYSA-N,3.839182265
TOX-2540,303,"4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid",CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,BHQCQFFYRZLCQQ-UHFFFAOYSA-N,3.201504073
TOX-2542,104867,"7-(2-amino-2-carboxyethyl)sulfanyl-2-[(2,2-dimethylcyclopropanecarbonyl)amino]hept-2-enoic acid",CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,DHSUYTOATWAVLW-UHFFFAOYSA-N,1.722826845
TOX-2547,2761,1-benzhydryl-4-(3-phenylprop-2-enyl)piperazine,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,DERZBLKQOCDDDZ-UHFFFAOYSA-N,4.112315005
TOX-2550,2762,"1-ethyl-4-oxo-[1,3]dioxolo[4,5-g]cinnoline-3-carboxylic acid",CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,VDUWPHTZYNWKRN-UHFFFAOYSA-N,2.489248544
TOX-2553,32603,"[6-[2-chloro-1-[(1-methyl-4-propylpyrrolidine-2-carbonyl)amino]propyl]-4,5-dihydroxy-2-methylsulfanyloxan-3-yl] dihydrogen phosphate",CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,UFUVLHLTWXBHGZ-UHFFFAOYSA-N,2.789451725
TOX-2554,2787,2-[4-[1-[4-(2-carboxybutan-2-yloxy)phenyl]cyclohexyl]phenoxy]-2-methylbutanoic acid,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,BMOVQUBVGICXQN-UHFFFAOYSA-N,3.494701757
TOX-2561,2809,"7-chloro-2-oxo-5-phenyl-1,3-dihydro-1,4-benzodiazepine-3-carboxylic acid",O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,XDDJGVMJFWAHJX-UHFFFAOYSA-N,3.20770099
TOX-2564,135398737,"3-chloro-6-(4-methylpiperazin-1-yl)-11H-benzo[b][1,4]benzodiazepine",CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N,3.952030378
TOX-2574,2904,"6-chloro-3-(cyclopentylmethyl)-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,BKYKPTRYDKTTJY-UHFFFAOYSA-N,3.21417102
TOX-2575,401,"4-amino-1,2-oxazolidin-3-one",NC1CONC1=O,NC1CONC1=O,DYDCUQKUCUHJBH-UHFFFAOYSA-N,2.015123561
TOX-2576,2911,1-cyclopentyl-1-phenyl-3-piperidin-1-ylpropan-1-ol,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,SWRUZBWLEWHWRI-UHFFFAOYSA-N,3.759587776
TOX-2579,1727,pyridin-4-amine,Nc1ccncc1,Nc1ccncc1,NUKYPUAOHBNCPY-UHFFFAOYSA-N,4.128570035
TOX-2584,2966,"3,4-dihydro-1H-isoquinoline-2-carboximidamide",N=C(N)N1CCc2ccccc2C1,N=C(N)N1CCc2ccccc2C1,JWPGJSVJDAJRLW-UHFFFAOYSA-N,3.63616583
TOX-2587,2987,"4-(3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid",CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,KXGVEGMKQFWNSR-UHFFFAOYSA-N,3.522264606
TOX-2591,9419,"5-[2-(dimethylamino)ethyl]-11-methylbenzo[b][1,4]benzodiazepin-6-one",CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,QPGGEKPRGVJKQB-UHFFFAOYSA-N,4.127967227
TOX-2592,3025,2-butoxy-N-[2-(diethylamino)ethyl]quinoline-4-carboxamide,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,PUFQVTATUTYEAL-UHFFFAOYSA-N,4.956106478
TOX-2596,3042,2-(diethylamino)ethyl 1-cyclohexylcyclohexane-1-carboxylate,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CURUTKGFNZGFSE-UHFFFAOYSA-N,3.99234168
TOX-2600,3063,"9-methoxy-3-methyl-2,4,4a,5,6,7,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,RBOXVHNMENFORY-UHFFFAOYSA-N,3.576033088
TOX-2603,94280,"3-(9,9-dimethylacridin-10-yl)-N,N-dimethylpropan-1-amine",CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,RYQOGSFEJBUZBX-UHFFFAOYSA-N,3.871304573
TOX-2604,158,7-[3-hydroxy-2-(3-hydroxyoct-1-enyl)-5-oxocyclopentyl]hept-5-enoic acid,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,XEYBRNLFEZDVAW-UHFFFAOYSA-N,4.181635406
TOX-2608,7095,"1,1'-biphenyl",c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,3.439930143
TOX-2614,3171,"2-amino-3-(3,4-dihydroxyphenyl)-3-hydroxypropanoic acid",NC(C(=O)O)C(O)c1ccc(O)c(O)c1,NC(C(=O)O)C(O)c1ccc(O)c(O)c1,QXWYKJLNLSIPIN-UHFFFAOYSA-N,3.328764792
TOX-2622,48041,4-methoxy-N-[2-[2-(1-methylpiperidin-2-yl)ethyl]phenyl]benzamide,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,PJWPNDMDCLXCOM-UHFFFAOYSA-N,4.343012033
TOX-2623,3229,"1-ethyl-6-fluoro-4-oxo-7-piperazin-1-yl-1,8-naphthyridine-3-carboxylic acid",CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,2.991041726
TOX-2627,838,"4-[1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol",CNCC(O)c1ccc(O)c(O)c1,CNCC(O)c1ccc(O)c(O)c1,UCTWMZQNUQWSLP-UHFFFAOYSA-N,4.731463146
TOX-2639,3278,"2-[2,3-dichloro-4-(2-methylidenebutanoyl)phenoxy]acetic acid",C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,AVOLMBLBETYQHX-UHFFFAOYSA-N,3.236132011
TOX-2646,35375,2-(2-hydroxyethoxy)ethyl 2-[3-(trifluoromethyl)anilino]benzoate,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,XILVEPYQJIOVNB-UHFFFAOYSA-N,3.692363906
TOX-2657,14584,N-ethyl-3-phenylbicyclo[2.2.1]heptan-2-amine,CCNC1C2CCC(C2)C1c1ccccc1,CCNC1C2CCC(C2)C1c1ccccc1,IKFBPFGUINLYQI-UHFFFAOYSA-N,4.137225056
